,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId,result,sentiment,sentiment_score
14,ee981126-73e1-4429-b3b3-1646237f306b,Sumer Singh Choudhary,https://play-lh.googleusercontent.com/a-/AFdZucqbNQ3BJiaiCDHeNFqeDxcLRq1x7uOWv9m4XAYshA,Nice game,3,0,1.0.5,2022-09-05 12:14:58,,,com.fashiondollmakeupgames.fashiongirlgames2020,"[{'label': 'POSITIVE', 'score': 0.9988034963607788}]",POSITIVE,0.9988034963607788
15,bb82af1f-de8d-4a2a-9257-c22a823f2903,Rina Das,https://play-lh.googleusercontent.com/a/AItbvmkydzUR2eNiJaQhK7hllR2667-OJbVD_Ecv9v2z=mo,I like it.,4,0,1.0.5,2022-09-09 10:52:15,,,com.fashiondollmakeupgames.fashiongirlgames2020,"[{'label': 'POSITIVE', 'score': 0.9988269209861755}]",POSITIVE,0.9988269209861755
16,81666885-c141-4bd8-9a93-e62676695a37,Aarav goyal,https://play-lh.googleusercontent.com/a-/AFdZucovbgFH5PGucg_0NLGRogn2ECP2N6Hwxn9MvD-P,Very nice game,5,0,,2022-09-08 11:49:56,,,com.fashiondollmakeupgames.fashiongirlgames2020,"[{'label': 'POSITIVE', 'score': 0.9987919926643372}]",POSITIVE,0.9987919926643372
17,32ee3fe5-ffe9-466b-9521-fbb2f8abf0bf,sunil kumar,https://play-lh.googleusercontent.com/a-/AFdZucqUubCtiMrf2QNu5-vQW6-ySzwd0H1UXvsQRx3U,Very bad game,1,0,1.0.5,2022-09-06 09:00:21,,,com.fashiondollmakeupgames.fashiongirlgames2020,"[{'label': 'NEGATIVE', 'score': 0.9994944334030151}]",NEGATIVE,0.9994944334030151
18,edc6d1e6-ac73-45d4-91b2-380585f1d226,Amit Kumar Singh,https://play-lh.googleusercontent.com/a/AItbvmn61aQf2M4kzn7uSCOsytIU9wdEXAwqCKGXdj5c=mo,Very very bad,1,0,,2022-09-06 01:40:13,,,com.fashiondollmakeupgames.fashiongirlgames2020,"[{'label': 'NEGATIVE', 'score': 0.9994558691978455}]",NEGATIVE,0.9994558691978455
19,ee981126-73e1-4429-b3b3-1646237f306b,Sumer Singh Choudhary,https://play-lh.googleusercontent.com/a-/AFdZucqbNQ3BJiaiCDHeNFqeDxcLRq1x7uOWv9m4XAYshA,Nice game,3,0,1.0.5,2022-09-05 12:14:58,,,com.fashiondollmakeupgames.fashiongirlgames2020,"[{'label': 'POSITIVE', 'score': 0.9988034963607788}]",POSITIVE,0.9988034963607788
20,6338c608-22b2-433d-8ae1-a4d8fc23fde6,Sahal Imran,https://play-lh.googleusercontent.com/a-/AFdZucrBWpPRB2AsZZJfuDL63AwiS9VY9afmooePfRdqTA,"the game is tedious as in boring. Sure, you do quests and kill enemies in one single map, but if only you add multiplier to your game, then this game would be more fun. Oh, and add different maps too.. not just one boring green map. Add tundra map and desert map",4,1,,2022-08-14 15:14:34,,,com.yamtargames.snakesim,"[{'label': 'NEGATIVE', 'score': 0.9994879961013794}]",NEGATIVE,0.9994879961013794
21,a81ae98c-410e-46a0-a9a9-7b794534fae3,Bentley Hutson,https://play-lh.googleusercontent.com/a-/AFdZucqsPlc96mNbciex2nC4PETx7Yx0Ne05Z6wabTSo,ALL YOUR GAMES ARE GOOD BETTER THAN ROBLOX,5,0,,2022-04-19 08:13:23,,,com.yamtargames.snakesim,"[{'label': 'POSITIVE', 'score': 0.9973475933074951}]",POSITIVE,0.9973475933074951
22,78ea572f-4a61-45cf-8b37-346abceea5c1,Krystal K,https://play-lh.googleusercontent.com/a/AItbvmmXoFjBlDeB0mn11JiPAbbg_1NoMG3z2ub2_2wP=mo,Not enough family 3 more,3,0,,2022-03-08 03:22:23,,,com.yamtargames.snakesim,"[{'label': 'NEGATIVE', 'score': 0.9990673661231995}]",NEGATIVE,0.9990673661231995
23,b399d2c6-dee1-4009-82c8-105b507d3db6,Chantel Senekal,https://play-lh.googleusercontent.com/a/AItbvmnhvPiuBYDgi6euLsMODQRA7FV6d06WnFCN7wyQ=mo,Fg,1,0,,2022-01-06 12:34:23,,,com.yamtargames.snakesim,"[{'label': 'POSITIVE', 'score': 0.8276060223579407}]",POSITIVE,0.8276060223579407
24,3691d0ed-e9d0-4270-ab52-1b56c54069e5,Luke Plumley,https://play-lh.googleusercontent.com/a/AItbvmkf6KoMrHULpVLAsVjJpScQEZM_ZUl5PWrQNM_o=mo,THE best Game ever your over...Uber... over o,5,0,0.1,2021-12-26 15:22:02,,,com.yamtargames.snakesim,"[{'label': 'POSITIVE', 'score': 0.998405396938324}]",POSITIVE,0.998405396938324
25,0ab0aa72-e3fb-4ed0-a248-602f13521370,Tim Gibson,https://play-lh.googleusercontent.com/a-/AFdZucpHMkp7KnmPS1Oc28vpOjJA86Nr3F8QHOxNvxRG,AWESOME,5,0,0.1,2022-04-21 22:31:50,,,com.yamtargames.aliensim,"[{'label': 'POSITIVE', 'score': 0.998187243938446}]",POSITIVE,0.998187243938446
26,632cf228-7e76-4c18-ba23-c712337d85d7,Kevin the cube,https://play-lh.googleusercontent.com/a-/AFdZucqvARWNm9XlFRMKCMxa6kt67VXwcjuE_Lkn6_iGoQ,They copy po spider form slendytubbies PC sandbox mode >:(,1,0,,2022-03-25 18:14:30,,,com.yamtargames.aliensim,"[{'label': 'NEGATIVE', 'score': 0.9989593029022217}]",NEGATIVE,0.9989593029022217
27,95822e04-f35a-42a1-8b96-0b9dfb0c36d3,Darey Lopez,https://play-lh.googleusercontent.com/a/AItbvmlleQ9TG1ndMz3XqoLleemXJagxb7GRZ-fPufhr=mo,I could hardly even play I play for like 2 min then it always crashes,1,10,,2022-03-07 02:20:00,,,com.yamtargames.aliensim,"[{'label': 'NEGATIVE', 'score': 0.9995028972625732}]",NEGATIVE,0.9995028972625732
28,843a7eb4-b180-42be-8b00-2d1a2d2701f6,grace mendoza,https://play-lh.googleusercontent.com/a-/AFdZucrnhZJ-sHg5WDrq9GxEAxAazHl4CXQnZGxBNbqE,video call for the first time,4,0,,2022-02-10 02:31:41,,,com.yamtargames.aliensim,"[{'label': 'POSITIVE', 'score': 0.9947713017463684}]",POSITIVE,0.9947713017463684
29,7f8c3ab9-3735-4820-9933-20bc4da57d4f,Salami Shroom,https://play-lh.googleusercontent.com/a/AItbvmnCzuZlZFoUMDA-GNlLKpe0sv7FlVi4hfgaod4b=mo,"It's not bad of a game tho there's not much to do but hunt prey yet it's understandable. It could be better if there were character customization and a storyline, multiplayer and more functions to work with in the game. It's a pretty interesting game and I like how I get to play as an alien aha. Keep up the good work, your games have potential!",4,15,0.1,2022-02-02 16:44:43,,,com.yamtargames.aliensim,"[{'label': 'POSITIVE', 'score': 0.9987799525260925}]",POSITIVE,0.9987799525260925
30,9ed0c6f5-1fca-486f-b939-7e5d336935a6,Tahira Tasneem,https://play-lh.googleusercontent.com/a/AItbvmnMixaU2Y53_S82jitw8BmwqnM7xT9olqajdppigw=mo,The best anime wallpaper app I have used I love it,5,0,3.0.0,2022-09-10 09:43:13,,,com.kirito.app.wallpaper.anime,"[{'label': 'POSITIVE', 'score': 0.9988757967948914}]",POSITIVE,0.9988757967948914
31,2bfaf444-9c3f-4504-8cb8-62fef3c8f7f6,Anuj Anuj,https://play-lh.googleusercontent.com/a/AItbvmn0kpIr862wKVWcyTUsaKjGaWIinZ0CBvxlnIkX=mo,Optimistic,5,0,3.0.0,2022-08-15 17:36:27,,,com.kirito.app.wallpaper.anime,"[{'label': 'NEGATIVE', 'score': 0.9915292263031006}]",NEGATIVE,0.9915292263031006
32,6734dc46-b8c3-4f17-91d5-e202a72cbda6,Kiana:3,https://play-lh.googleusercontent.com/a-/AFdZucpbeVGfFo_-gN3lSWvheVt8FFrrf9X1mb7w9S-j,Great app there's less ads and great anime wallpapers that you can choose there's also a category so you can choose from there's one problem can you pls add a search button thats all Arigatōgozaimashita,5,0,2.0.0,2022-08-06 21:04:12,,,com.kirito.app.wallpaper.anime,"[{'label': 'POSITIVE', 'score': 0.9988147020339966}]",POSITIVE,0.9988147020339966
33,46a31c74-e700-405d-89f0-a82679c72a00,Saya Rizkisiapaya,https://play-lh.googleusercontent.com/a-/AFdZucqpyajPetgKDrMGNA4tZDNFYGxjCsgfTFCfNDpMGA,I love it.. so perfectly and HD wallpaper.. nice and recommended,5,1,2.0.0,2022-07-07 11:21:15,,,com.kirito.app.wallpaper.anime,"[{'label': 'POSITIVE', 'score': 0.998897910118103}]",POSITIVE,0.998897910118103
34,9b246c4e-4378-49a4-b989-0b565a5a4f7b,Laishram Anandi,https://play-lh.googleusercontent.com/a-/AFdZucrUS3oyDbEWbNq1b2N8LzBNt_NX-X3UHzELtjC7PA,"Well I was trying almost all anime wallpaper app found in play store, this app is awesome. I got hd wallpapers and there is no difficulty in adding wallpaper. I rated 4 stars because it doesn't have search option and adds pop out while adding wallpaper but you'll get best wallpaper here 😊💗",4,4,2.0.0,2022-05-15 11:35:15,,,com.kirito.app.wallpaper.anime,"[{'label': 'POSITIVE', 'score': 0.9989222288131714}]",POSITIVE,0.9989222288131714
35,6aea8ca2-8c72-419d-911a-8fa644b48199,Sellami Olfa,https://play-lh.googleusercontent.com/a/AItbvmkKsYCIHKNT41D1ls27ASCKg1xAxl1aFqLBM03P=mo,Perfect,5,0,2.3.0,2022-09-10 19:55:13,,,com.wallio.wallpaper,"[{'label': 'POSITIVE', 'score': 0.9985440969467163}]",POSITIVE,0.9985440969467163
36,c67f31e0-41e9-447f-9d28-0b6c4836246e,Pawan Shivan,https://play-lh.googleusercontent.com/a/AItbvmmjPmF1ZkW3HQ7b8NLPa0KI1OMqnFZArkfBfQpu=mo,You guys should have an option wether its for the home screen or the lockscreen. Otherwise ther is no other problem its awesome,3,1,2.3.0,2022-09-09 21:43:08,,,com.wallio.wallpaper,"[{'label': 'POSITIVE', 'score': 0.9988172650337219}]",POSITIVE,0.9988172650337219
37,e0c11153-9af4-4c60-b601-4d7fa0cc013b,victor Friday,https://play-lh.googleusercontent.com/a/AItbvmliOl0u7-6MkpJbM1T5A3l1DIIGLvH91EAu_Y0k=mo,Nice,5,0,2.3.0,2022-09-08 11:30:33,,,com.wallio.wallpaper,"[{'label': 'POSITIVE', 'score': 0.9977694749832153}]",POSITIVE,0.9977694749832153
38,366aa4e6-4708-4409-8eda-3883e58c5053,Naman kumar Jain,https://play-lh.googleusercontent.com/a-/AFdZucrL_Ik4akitW3F6l5B8A6kRNjTIc12ub_yXPZfnOQ,Nice app,5,0,2.3.0,2022-09-07 15:23:30,,,com.wallio.wallpaper,"[{'label': 'POSITIVE', 'score': 0.9985741376876831}]",POSITIVE,0.9985741376876831
39,32ade411-4444-4885-b230-46d43d1b9eac,SAFWAN _DEVL,https://play-lh.googleusercontent.com/a/AItbvmkV1WNDV73mVeiM0fOM-Pc8IR_mWWOluTn_mxaK=mo,Wow its__good__wallpapers___NICE😊,5,0,,2022-09-05 22:10:58,,,com.wallio.wallpaper,"[{'label': 'POSITIVE', 'score': 0.9987249970436096}]",POSITIVE,0.9987249970436096
40,943b7369-036e-4297-9d5a-91e1354db232,Wai Lung,https://play-lh.googleusercontent.com/a/AItbvmmB7dUHVzuNM5FL_lBh0rve76mJr0Aho0rQY2H0=mo,I like another app,5,0,1.0.38,2022-09-02 18:21:24,,,com.animewallpapers,"[{'label': 'NEGATIVE', 'score': 0.9973548650741577}]",NEGATIVE,0.9973548650741577
41,60344e89-7f6a-495a-be50-e6ea01c0fecf,Pepe López,https://play-lh.googleusercontent.com/a-/AFdZucrYBDVA-Tx3Lz3h-UeS3-wcpsu9y1PNEg2GSEzk8g,Cool,5,0,1.0.38,2022-08-25 03:00:52,,,com.animewallpapers,"[{'label': 'POSITIVE', 'score': 0.9969148635864258}]",POSITIVE,0.9969148635864258
42,64c696d4-3992-41b5-828e-417ec2215ba0,Rob Green,https://play-lh.googleusercontent.com/a-/AFdZucpMjqauTtJQkZcCRGf5cgJQd2YJW1kiIIgRlcgw,I like it there should be more.,5,0,1.0.38,2022-08-22 18:51:06,,,com.animewallpapers,"[{'label': 'POSITIVE', 'score': 0.9984760880470276}]",POSITIVE,0.9984760880470276
43,7ac26dce-6bf7-4e26-a614-f51e48f03fb6,mackenzie doyle,https://play-lh.googleusercontent.com/a/AItbvmlzBLn9WweoxJht1CMoLs4RxWjSKAGepPZcye2Z=mo,I don't like this app because it is annoying right ▶️▶️▶️👍👍▶️👍▶️👍👍👍👍👍👍👍👍,1,0,1.0.35,2022-08-19 23:30:19,,,com.animewallpapers,"[{'label': 'NEGATIVE', 'score': 0.9976857900619507}]",NEGATIVE,0.9976857900619507
44,a449096a-96ad-4b98-87f3-d316b38a33c7,Acoe C Mhar,https://play-lh.googleusercontent.com/a/AItbvmk_bCUbb41b7geXpn110Crf-n2qCg73wxDkQAQz=mo,loading of pictures to longer to see,1,1,1.0.38,2022-08-19 06:04:44,,,com.animewallpapers,"[{'label': 'NEGATIVE', 'score': 0.997638463973999}]",NEGATIVE,0.997638463973999
45,49cc77e6-40c9-4fbe-8bc4-b5f840a0275e,Anita Yadav,https://play-lh.googleusercontent.com/a/AItbvmnBFznR9a36MSOeapiaEbIKkERGDBaJ6HzE06Tb=mo,Wow so nice I am drawing is change so verry good this app,5,0,1.0.8,2022-09-07 15:40:36,,,id.akusantri.artdrawingideas,"[{'label': 'POSITIVE', 'score': 0.9984009861946106}]",POSITIVE,0.9984009861946106
46,55c99f17-6340-4d3a-8546-f68dea382557,Struggl Makumbu,https://play-lh.googleusercontent.com/a-/AFdZucoh1fms2gmVKo3_esZq2KYfj-ZQPV1WE0NQ9PBC,Artdesigna,5,0,,2022-08-21 10:07:59,,,id.akusantri.artdrawingideas,"[{'label': 'POSITIVE', 'score': 0.9932138919830322}]",POSITIVE,0.9932138919830322
47,1cfd60b2-e36b-40a9-8a7e-fc7d63a531eb,Joseph Shgetaw,https://play-lh.googleusercontent.com/a/AItbvmm9cOpbLYNONZivL--CWJMGoUqQoGDnR5U-ypTi=mo,Really i like this,5,0,,2022-08-16 11:14:32,,,id.akusantri.artdrawingideas,"[{'label': 'POSITIVE', 'score': 0.9986739158630371}]",POSITIVE,0.9986739158630371
48,9c181e9d-083a-4322-92f0-52e65a0b0244,Sascha Eley,https://play-lh.googleusercontent.com/a-/AFdZuco0a1HRU2Ol7rpRuRYuziCiHPu9Jp19L2h9MEPmiw,I hope and pray that I'm wrong. But my tattoo that I paid to be designed has a very very similar design to the book one.,1,3,1.0.8,2022-08-04 07:26:46,,,id.akusantri.artdrawingideas,"[{'label': 'NEGATIVE', 'score': 0.9965656399726868}]",NEGATIVE,0.9965656399726868
49,9bd0887d-3cdf-4ca1-bce8-4ae971ec5a25,ramisha kashef,https://play-lh.googleusercontent.com/a-/AFdZucqXSehdn2W2tUToeK8k80IzMCdnedUu5KTDxgLRq5I,"It's an amazing app for ideas and inspirations, it's a very creative and a cool app, it has all kinds of drawings and good for beginners!",4,4,1.0.8,2022-07-31 00:57:06,,,id.akusantri.artdrawingideas,"[{'label': 'POSITIVE', 'score': 0.9988833069801331}]",POSITIVE,0.9988833069801331
50,9592ba70-5f49-4969-b33e-a8a463b818f7,Trudith Dyer,https://play-lh.googleusercontent.com/a-/AFdZucqxk1kgIiAy4Ww6ORIrsmRz9EKwpPCq_pASUvKBrw,Helps me keep proportions,5,0,2.3,2022-09-07 15:22:42,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9986205101013184}]",POSITIVE,0.9986205101013184
51,4994be60-496a-481b-bd09-54c6a0df2b69,Heleen Deale,https://play-lh.googleusercontent.com/a-/AFdZucpDBnF9SaCrd7u7I6Nd89xCpObcPr5QFq_1c3xGbw,Best grid app available,5,0,2.3,2022-08-29 11:46:31,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9984833598136902}]",POSITIVE,0.9984833598136902
52,c90a0bae-55ee-4552-93c7-603492d625f6,john a,https://play-lh.googleusercontent.com/a/AItbvmksRhxVcopklmyn5xJ4TsdBrq8Ajt7OTqyYyF_l=mo,"For anyone wanting to have a go at portraits, it's a good app to use, either on your mobile or on your tablet",4,0,2.3,2022-08-25 14:08:53,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9987607002258301}]",POSITIVE,0.9987607002258301
53,702ed2e1-3899-4ec2-8b0e-6bad6131f572,Harley Cruiser,https://play-lh.googleusercontent.com/a-/AFdZucpA1mNXqIAhVebgXsOY24hcaOCizVKxE-yIqrPxnA,"I like it, I really do, BUT... I would really like if I could import the image upside down or sideways. I've edited the pic to be upside down before importing, it always turns it. Make it to where I can rotate image inside grid maybe?",4,0,2.3,2022-08-21 15:05:18,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9970019459724426}]",POSITIVE,0.9970019459724426
54,eae9113b-78a1-4d19-b387-96c74a29400c,Niah Bijoy,https://play-lh.googleusercontent.com/a-/AFdZucr5MW5uln13gOFYqm2zG69mubb8g2vNNVCtmDhoSZ4,My goal was done by this app,5,0,2.3,2022-08-18 07:26:43,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9988560676574707}]",POSITIVE,0.9988560676574707
55,9a0a587d-5bac-4dbe-824c-f1baf017e7c8,lemon drop,https://play-lh.googleusercontent.com/a/AItbvmmT18vrg0aL7jMuFQD3ynuMndRdHPD0oLtla68i=mo,As soon as I placed my ad I was getting scam contacts. I just opened the app and there are different fully naked women and one showing her private part. I know this is scammers with these posts. So I Uninstalled the app. I don't know why google play store allows this app. I would hate for my little kids to see this stuff.,1,0,,2022-09-08 00:54:42,,,com.app.offerit,"[{'label': 'NEGATIVE', 'score': 0.9994925260543823}]",NEGATIVE,0.9994925260543823
56,11e7bbce-f702-4d96-be64-f8fb989ce6d1,pro editz,https://play-lh.googleusercontent.com/a-/AFdZucpdaX4E6d2CfYnAeQ-RIpLiWTjXecN173Ig3ERC,I love it too much higher recommend,5,0,4.1.31,2022-09-04 07:37:56,,,com.app.offerit,"[{'label': 'POSITIVE', 'score': 0.9987408518791199}]",POSITIVE,0.9987408518791199
57,8da79864-d1bd-46f0-ad56-b0ee31f98515,Christin Williams,https://play-lh.googleusercontent.com/a/AItbvmnoHdLLDq1R0AolJEtnmS_ZlEfAgHn7huFm3Rn9=mo,Never was aboe to use my marketplace however today you are going to exlpore and take control and be progressive.,5,0,4.1.31,2022-09-03 10:32:57,,,com.app.offerit,"[{'label': 'NEGATIVE', 'score': 0.9952848553657532}]",NEGATIVE,0.9952848553657532
58,1f8f4479-4c4d-4bfe-9cc7-fdb564c6335a,Donny,https://play-lh.googleusercontent.com/a-/AFdZucrndKSDH0p6zwiQOI_6DY0AtdC9CyUDkGlaTB00cg,Won't let people verify my number to sell my first item. And customer support Won't get back to me. I have a lot to sell and can't sell my first item.,1,0,4.1.31,2022-08-30 13:35:21,,,com.app.offerit,"[{'label': 'NEGATIVE', 'score': 0.9995061159133911}]",NEGATIVE,0.9995061159133911
59,e050a494-7047-46e0-a525-da93d9bccbd6,Mary,https://play-lh.googleusercontent.com/a-/AFdZucr3ZJaQf81NLJeBubr8Q1_PREKt9l5j-4UUcAlX5So,Probably the worst app. Besides being full of scams.. like for free just pay for shipping. My son died in a car crash and getting rid of these things. Really?! It's plastered all over this ap. The pics are horrible as well. And then it has 3 aps in the playstore. Hm... and the fact it is using Market Place as their name is shady. they do say not affiliated. But either they are not charging enough for the annoying ads or they need to take a fee for selling to pay proper programmer.,1,12,4.1.31,2022-08-24 06:31:57,,,com.app.offerit,"[{'label': 'NEGATIVE', 'score': 0.9995064735412598}]",NEGATIVE,0.9995064735412598
60,6bf3bbe2-cc00-43b5-a949-1090281608ac,M. Harsha and Mohitha Lakshmi And Mohitha Lakshmi,https://play-lh.googleusercontent.com/a-/AFdZucoctD0yD62I1wfqMqU9S8i6LYTZfKvdUsHmNdGJ,😀😀,5,0,1.3.46,2022-09-11 03:49:40,Hi ! We are pleased that you are happy and thank you for your review. It has taken a lot of hard work for us to get here. Do check out the 'Points to Remember' section which provides you with all the important as well as fundamental notes in one place. Do recommend Embibe to your friends and family. Happy Embibing.!!😀😀,2022-09-11 03:58:30,com.embibe.student,"[{'label': 'POSITIVE', 'score': 0.9983527660369873}]",POSITIVE,0.9983527660369873
61,1cf6fc2c-3f5c-406a-8d5f-967a079d998b,Nirdesh Patel,https://play-lh.googleusercontent.com/a/AItbvmmcFBQjYOJrBHK25z3X2efPsM8He7f6FtvdeHBq=mo,Best app ever seen if any of my concept is week it make it perfect,5,0,1.3.56,2022-09-10 20:09:08,"Cheers! 🎉 Only the best for you, Nirdesh! We are extremely happy that our efforts to make learning easy and fun have not been wasted. By learning ""pre-requisite topics,"" you can better grasp your current academic concepts. You can also contact us 24/7 for help if you have questions. Best wishes for your exam preparations. Keep Embibing! 😀😀",2022-09-11 03:39:09,com.embibe.student,"[{'label': 'POSITIVE', 'score': 0.99850994348526}]",POSITIVE,0.99850994348526
62,00e8168d-fcda-44f9-844a-5dd4038c9d73,Khagesh Kumar,https://play-lh.googleusercontent.com/a-/AFdZuco98LCXmlVN3gxvNSfEC1UBiiFHJDD81q3yQRy01Q,So brilliant,5,0,1.3.46,2022-09-10 16:12:03,"Hi Khagesh,It really feels great to know that you are using our app as your study partner. We are overwhelmed that you are happy with the app. Check out the Test section and try ' Do recommend us to your friends and Family. Wishing you All the Best for your exams. Keep Embibing!😊",2022-09-10 17:04:37,com.embibe.student,"[{'label': 'POSITIVE', 'score': 0.9986342787742615}]",POSITIVE,0.9986342787742615
