,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId,result,sentiment,sentiment_score
28,843a7eb4-b180-42be-8b00-2d1a2d2701f6,grace mendoza,https://play-lh.googleusercontent.com/a-/AFdZucrnhZJ-sHg5WDrq9GxEAxAazHl4CXQnZGxBNbqE,video call for the first time,4,0,,2022-02-10 02:31:41,,,com.yamtargames.aliensim,"[{'label': 'POSITIVE', 'score': 0.9947713017463684}]",POSITIVE,0.9947713017463684
29,7f8c3ab9-3735-4820-9933-20bc4da57d4f,Salami Shroom,https://play-lh.googleusercontent.com/a/AItbvmnCzuZlZFoUMDA-GNlLKpe0sv7FlVi4hfgaod4b=mo,"It's not bad of a game tho there's not much to do but hunt prey yet it's understandable. It could be better if there were character customization and a storyline, multiplayer and more functions to work with in the game. It's a pretty interesting game and I like how I get to play as an alien aha. Keep up the good work, your games have potential!",4,13,0.1,2022-02-02 16:44:43,,,com.yamtargames.aliensim,"[{'label': 'POSITIVE', 'score': 0.9987799525260925}]",POSITIVE,0.9987799525260925
30,2bfaf444-9c3f-4504-8cb8-62fef3c8f7f6,Anuj Anuj,https://play-lh.googleusercontent.com/a/AItbvmn0kpIr862wKVWcyTUsaKjGaWIinZ0CBvxlnIkX=mo,Optimistic,5,0,3.0.0,2022-08-15 17:36:27,,,com.kirito.app.wallpaper.anime,"[{'label': 'NEGATIVE', 'score': 0.9915292263031006}]",NEGATIVE,0.9915292263031006
31,6734dc46-b8c3-4f17-91d5-e202a72cbda6,Kiana:3,https://play-lh.googleusercontent.com/a-/AFdZucpbeVGfFo_-gN3lSWvheVt8FFrrf9X1mb7w9S-j,Great app there's less ads and great anime wallpapers that you can choose there's also a category so you can choose from there's one problem can you pls add a search button thats all Arigatōgozaimashita,5,0,2.0.0,2022-08-06 21:04:12,,,com.kirito.app.wallpaper.anime,"[{'label': 'POSITIVE', 'score': 0.9988147020339966}]",POSITIVE,0.9988147020339966
32,46a31c74-e700-405d-89f0-a82679c72a00,Saya Rizkisiapaya,https://play-lh.googleusercontent.com/a-/AFdZucqpyajPetgKDrMGNA4tZDNFYGxjCsgfTFCfNDpMGA,I love it.. so perfectly and HD wallpaper.. nice and recommended,5,1,2.0.0,2022-07-07 11:21:15,,,com.kirito.app.wallpaper.anime,"[{'label': 'POSITIVE', 'score': 0.998897910118103}]",POSITIVE,0.998897910118103
33,9b246c4e-4378-49a4-b989-0b565a5a4f7b,Laishram Anandi,https://play-lh.googleusercontent.com/a-/AFdZucrUS3oyDbEWbNq1b2N8LzBNt_NX-X3UHzELtjC7PA,"Well I was trying almost all anime wallpaper app found in play store, this app is awesome. I got hd wallpapers and there is no difficulty in adding wallpaper. I rated 4 stars because it doesn't have search option and adds pop out while adding wallpaper but you'll get best wallpaper here 😊💗",4,4,2.0.0,2022-05-15 11:35:15,,,com.kirito.app.wallpaper.anime,"[{'label': 'POSITIVE', 'score': 0.9989222288131714}]",POSITIVE,0.9989222288131714
34,c6e286de-3214-4f51-8fee-907e90263737,Suriati Abdullah,https://play-lh.googleusercontent.com/a/AItbvmluvI1fZl5bncbDuYqtzgEeyIwa9F4EKmdexg0b=mo,Ok.ok.,5,0,2.0.0,2022-05-07 15:51:59,,,com.kirito.app.wallpaper.anime,"[{'label': 'NEGATIVE', 'score': 0.9914242625236511}]",NEGATIVE,0.9914242625236511
35,31a662fe-40a9-4d11-94e5-d8414612be6a,Roel Nioda,https://play-lh.googleusercontent.com/a/AItbvmm6ISACw6-9K5CXw-ZuHYdYIs8KOld5-zzqSJs=mo,Wow,5,0,,2022-08-28 11:13:02,,,com.wallio.wallpaper,"[{'label': 'POSITIVE', 'score': 0.9963800311088562}]",POSITIVE,0.9963800311088562
36,1c683326-7e61-4dc4-934a-fac95cc9f2a5,JAANU BHAI,https://play-lh.googleusercontent.com/a/AItbvmlgebjoG7vL3xLy_dbOfzJxZqUAoMoBAPi103zZ=mo,Op wallpaper app,5,0,2.3.0,2022-08-26 18:16:23,,,com.wallio.wallpaper,"[{'label': 'NEGATIVE', 'score': 0.8945952653884888}]",NEGATIVE,0.8945952653884888
37,c3932392-18e4-4f2b-b061-4b45f825d8fb,himanshu Barla,https://play-lh.googleusercontent.com/a/AItbvmk2Hd-S8xdeDs3qpWtRWX6MX_BvpMBR9GeoNPGj=mo,4k quality nice,3,0,2.3.0,2022-08-26 15:14:13,,,com.wallio.wallpaper,"[{'label': 'POSITIVE', 'score': 0.9982255101203918}]",POSITIVE,0.9982255101203918
38,cb95c36d-42da-4573-9b1a-2feae4301c31,Victor Sunday,https://play-lh.googleusercontent.com/a/AItbvmmty18gog3UdO1p3AyiO5F-FE0uwwx7ao2N7mXg=mo,The picture texture is amazing love the work,5,0,2.3.0,2022-08-25 23:49:27,,,com.wallio.wallpaper,"[{'label': 'POSITIVE', 'score': 0.9988802075386047}]",POSITIVE,0.9988802075386047
39,4f781f80-8b10-4a79-b228-6c4ec49829ee,Eshanaka Johnson,https://play-lh.googleusercontent.com/a/AItbvmmpq2nFmrfp1XmAJhVttFktdNE269Np9g5ad5VU=mo,👍👍👍👍,5,0,2.3.0,2022-08-25 01:51:03,,,com.wallio.wallpaper,"[{'label': 'POSITIVE', 'score': 0.9983904361724854}]",POSITIVE,0.9983904361724854
40,60344e89-7f6a-495a-be50-e6ea01c0fecf,Pepe López,https://play-lh.googleusercontent.com/a-/AFdZucrYBDVA-Tx3Lz3h-UeS3-wcpsu9y1PNEg2GSEzk8g,Cool,5,0,1.0.38,2022-08-25 03:00:52,,,com.animewallpapers,"[{'label': 'POSITIVE', 'score': 0.9969148635864258}]",POSITIVE,0.9969148635864258
41,64c696d4-3992-41b5-828e-417ec2215ba0,Rob Green,https://play-lh.googleusercontent.com/a-/AFdZucpMjqauTtJQkZcCRGf5cgJQd2YJW1kiIIgRlcgw,I like it there should be more.,5,0,1.0.38,2022-08-22 18:51:06,,,com.animewallpapers,"[{'label': 'POSITIVE', 'score': 0.9984760880470276}]",POSITIVE,0.9984760880470276
42,7ac26dce-6bf7-4e26-a614-f51e48f03fb6,mackenzie doyle,https://play-lh.googleusercontent.com/a/AItbvmlzBLn9WweoxJht1CMoLs4RxWjSKAGepPZcye2Z=mo,I don't like this app because it is annoying right ▶️▶️▶️👍👍▶️👍▶️👍👍👍👍👍👍👍👍,1,0,1.0.35,2022-08-19 23:30:19,,,com.animewallpapers,"[{'label': 'NEGATIVE', 'score': 0.9976857900619507}]",NEGATIVE,0.9976857900619507
43,a449096a-96ad-4b98-87f3-d316b38a33c7,Acoe C Mhar,https://play-lh.googleusercontent.com/a/AItbvmk_bCUbb41b7geXpn110Crf-n2qCg73wxDkQAQz=mo,loading of pictures to longer to see,1,1,1.0.38,2022-08-19 06:04:44,,,com.animewallpapers,"[{'label': 'NEGATIVE', 'score': 0.997638463973999}]",NEGATIVE,0.997638463973999
44,4d0ceb68-fe2a-4283-abde-26f8d296bc74,Siew Li Yang,https://play-lh.googleusercontent.com/a/AItbvmngxzobbgovJ5DKcvDDq15X4Z9AUXHJrpw90CA4=mo,The wallpaper from this app very beautiful,5,0,1.0.38,2022-08-08 09:33:02,,,com.animewallpapers,"[{'label': 'POSITIVE', 'score': 0.9986762404441833}]",POSITIVE,0.9986762404441833
45,55c99f17-6340-4d3a-8546-f68dea382557,Struggl Makumbu,https://play-lh.googleusercontent.com/a-/AFdZucoh1fms2gmVKo3_esZq2KYfj-ZQPV1WE0NQ9PBC,Artdesigna,5,0,,2022-08-21 10:07:59,,,id.akusantri.artdrawingideas,"[{'label': 'POSITIVE', 'score': 0.9932138919830322}]",POSITIVE,0.9932138919830322
46,1cfd60b2-e36b-40a9-8a7e-fc7d63a531eb,Joseph Shgetaw,https://play-lh.googleusercontent.com/a/AItbvmm9cOpbLYNONZivL--CWJMGoUqQoGDnR5U-ypTi=mo,Really i like this,5,0,,2022-08-16 11:14:32,,,id.akusantri.artdrawingideas,"[{'label': 'POSITIVE', 'score': 0.9986739158630371}]",POSITIVE,0.9986739158630371
47,9c181e9d-083a-4322-92f0-52e65a0b0244,Sascha Eley,https://play-lh.googleusercontent.com/a-/AFdZuco0a1HRU2Ol7rpRuRYuziCiHPu9Jp19L2h9MEPmiw,I hope and pray that I'm wrong. But my tattoo that I paid to be designed has a very very similar design to the book one.,1,2,1.0.8,2022-08-04 07:26:46,,,id.akusantri.artdrawingideas,"[{'label': 'NEGATIVE', 'score': 0.9965656399726868}]",NEGATIVE,0.9965656399726868
48,9bd0887d-3cdf-4ca1-bce8-4ae971ec5a25,ramisha kashef,https://play-lh.googleusercontent.com/a-/AFdZucqXSehdn2W2tUToeK8k80IzMCdnedUu5KTDxgLRq5I,"It's an amazing app for ideas and inspirations, it's a very creative and a cool app, it has all kinds of drawings and good for beginners!",4,2,1.0.8,2022-07-31 00:57:06,,,id.akusantri.artdrawingideas,"[{'label': 'POSITIVE', 'score': 0.9988833069801331}]",POSITIVE,0.9988833069801331
49,10e0258f-e182-455f-ba3b-7af5762fefac,Brian Hills,https://play-lh.googleusercontent.com/a/AItbvmkVjPB0uY8fIL5I58P2s8lqoSrQ-qimtjxq9P9O=mo,I like this app is so wourldfull,5,0,1.0.8,2022-07-26 22:21:56,,,id.akusantri.artdrawingideas,"[{'label': 'POSITIVE', 'score': 0.9985479712486267}]",POSITIVE,0.9985479712486267
50,c90a0bae-55ee-4552-93c7-603492d625f6,john a,https://play-lh.googleusercontent.com/a/AItbvmksRhxVcopklmyn5xJ4TsdBrq8Ajt7OTqyYyF_l=mo,"For anyone wanting to have a go at portraits, it's a good app to use, either on your mobile or on your tablet",4,0,2.3,2022-08-25 14:08:53,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9987607002258301}]",POSITIVE,0.9987607002258301
51,702ed2e1-3899-4ec2-8b0e-6bad6131f572,Harley Cruiser,https://play-lh.googleusercontent.com/a-/AFdZucpA1mNXqIAhVebgXsOY24hcaOCizVKxE-yIqrPxnA,"I like it, I really do, BUT... I would really like if I could import the image upside down or sideways. I've edited the pic to be upside down before importing, it always turns it. Make it to where I can rotate image inside grid maybe?",4,0,2.3,2022-08-21 15:05:18,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9970019459724426}]",POSITIVE,0.9970019459724426
52,eae9113b-78a1-4d19-b387-96c74a29400c,Niah Bijoy,https://play-lh.googleusercontent.com/a-/AFdZucr5MW5uln13gOFYqm2zG69mubb8g2vNNVCtmDhoSZ4,My goal was done by this app,5,0,2.3,2022-08-18 07:26:43,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9988560676574707}]",POSITIVE,0.9988560676574707
53,1faadcb3-19d7-4c55-bbe5-2bf531f09d99,Devleena Chakravorty,https://play-lh.googleusercontent.com/a-/AFdZucqLkMdB5nI--qzlM1IltfCVrWWUfmt-Lc-CZYkA,Very helpful,5,0,2.3,2022-08-16 12:28:46,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9983875751495361}]",POSITIVE,0.9983875751495361
54,7bc3f217-a0aa-482b-9fe0-d95f6e3b198d,TANISH JAIN,https://play-lh.googleusercontent.com/a/AItbvmkn07XE1qkYurc6b5q3QgChbCS_Eh6771wkXkYu=mo,Mind blowing,5,0,,2022-08-14 07:33:15,,,com.gotools.artistgrid,"[{'label': 'POSITIVE', 'score': 0.9981545805931091}]",POSITIVE,0.9981545805931091
55,e050a494-7047-46e0-a525-da93d9bccbd6,Mary,https://play-lh.googleusercontent.com/a-/AFdZucr3ZJaQf81NLJeBubr8Q1_PREKt9l5j-4UUcAlX5So,Probably the worst app. Besides being full of scams.. like for free just pay for shipping. My son died in a car crash and getting rid of these things. Really?! It's plastered all over this ap. The pics are horrible as well. And then it has 3 aps in the playstore. Hm... and the fact it is using Market Place as their name is shady. they do say not affiliated. But either they are not charging enough for the annoying ads or they need to take a fee for selling to pay proper programmer.,1,4,4.1.31,2022-08-24 06:31:57,,,com.app.offerit,"[{'label': 'NEGATIVE', 'score': 0.9995064735412598}]",NEGATIVE,0.9995064735412598
56,e878bab3-2f89-4578-a125-bdd5ad4d26fd,Grace Bowie Schofield,https://play-lh.googleusercontent.com/a-/AFdZucozeWwJdrkYGXMSM4GFOD8745fIhujT129Wu-Luzg,Where are all the yard sale sites,5,0,4.1.31,2022-08-22 16:02:42,,,com.app.offerit,"[{'label': 'NEGATIVE', 'score': 0.9847118854522705}]",NEGATIVE,0.9847118854522705
57,0853fdbe-2f80-4e56-b9f0-c75ddea33668,Opaque Glass,https://play-lh.googleusercontent.com/a/AItbvmkZ0h2yQgSVnxZYZurfb2nM4qQcmaTWGyU7LOIZ=mo,Marketplace is the trailer trash version of craigslist or eBay. Got threats on the daily and nothing was done about it.,1,0,,2022-08-21 23:48:23,,,com.app.offerit,"[{'label': 'NEGATIVE', 'score': 0.9993768334388733}]",NEGATIVE,0.9993768334388733
58,b570e51c-8ef8-49de-aa31-7a50fdf53587,Rhonda DeGrafft,https://play-lh.googleusercontent.com/a-/AFdZucrXgaPT9gGvD_8WJxVcWJeKcyPIRpP0RKxr2kb0xg,"Honestly, I love the Marketplace but recently ordered something from one of the ads shown and I totally got scammed. Not happy and no way to contact anyone. Marketplace though I am on everyday.",5,4,4.1.31,2022-08-19 03:08:45,,,com.app.offerit,"[{'label': 'NEGATIVE', 'score': 0.9994871616363525}]",NEGATIVE,0.9994871616363525
59,3eadccfa-334a-4708-aa34-0714d69a43ba,Soup Can,https://play-lh.googleusercontent.com/a-/AFdZucr7dHsDxsPOXCk7Z8Gc4ygm1Cg8jZVFLSM9qn7nWQ,Horrible! Never used this app before it came preloaded on my new Samsung and went to log in with my Google account and it says my account is banned!?!? Then tried FB and it too is banned tried another spoof account I have and it works and first thing I see is a guy advertising his dong ! Hookers advertising no way this has to be by far the worst app in history of selling search results show nothing on TV or radio or car absolutely no results garbage application do not waste time negative 5 ⭐️,1,1,4.1.31,2022-08-13 09:33:46,,,com.app.offerit,"[{'label': 'NEGATIVE', 'score': 0.9995112419128418}]",NEGATIVE,0.9995112419128418
60,66eac857-b13d-47f1-9721-0bbb2714b2de,B 721 Nishant Bhatt,https://play-lh.googleusercontent.com/a/AItbvmlNKjCzPcvQ3G3vMo71ZRsmtSW7nRBwVPK-7TtY=mo,This app is very helpful for my learning,1,0,1.3.39,2022-08-29 02:41:58,"Feeling💃💃after reading this review Nishant! Thanks, for your vote of confidence. Try out the practice features ""Solve with us"" and ""Full solutions"" for easy understanding of concepts. Do recommend Embibe to your friends and family as they can also use Embibe to reach their dreams. All the best for your studies.
Happy Embibing! 😃😃",2022-05-30 05:01:05,com.embibe.student,"[{'label': 'POSITIVE', 'score': 0.9988797307014465}]",POSITIVE,0.9988797307014465
